order_id,corridor_km,dispatch_delay_days,tau,promised_days,actual_days,lateness_days,earliness_days,late_flag
order_00459,16.13901586289869,1.2665264371747518,0.9,8.262766799030977,8.65332862450163,0.39056182547065177,0.0,1
order_00461,51.219610940553835,2.2729737880205914,0.9,14.432429340572817,12.406809769070492,0.0,2.0256195715023253,0
order_00464,14.34736650014649,1.5744750112946029,0.9,9.03220056536229,1.3774507340866764,0.0,7.6547498312756135,0
order_00465,7.987771931390916,1.5068623382927535,0.9,7.5722438791557,4.458758015317042,0.0,3.1134858638386573,0
order_00472,82.52942922457689,2.397006190168704,0.9,18.419923806849397,17.766266407679453,0.0,0.6536573991699441,0
order_00474,38.017621896565075,1.941620307465095,0.9,12.39529399061351,9.647661202151555,0.0,2.7476327884619547,0
order_00477,33.41931050758425,1.5814855882183096,0.9,11.37373967651873,9.1007455437181,0.0,2.27299413280063,0
order_00480,73.5277756351008,0.4043460672581238,0.9,14.778417845956099,11.35519423865557,0.0,3.423223607300528,0
order_00489,23.743367327165714,0.7915120065446656,0.9,9.183137826388142,4.880651144053477,0.0,4.302486682334665,0
order_00490,123.54181045768178,1.5030290994578268,0.9,22.296175614299003,19.21742141585245,0.0,3.0787541984465534,0
order_00494,40.758103539613025,0.4254741567266668,0.9,10.201507823436252,8.568613259609656,0.0,1.6328945638265964,0
order_00497,45.83566632789453,1.2426328041111174,0.9,12.531748839048873,9.194328048759472,0.0,3.3374207902894018,0
order_00502,57.062218586180755,2.015269549897209,0.9,14.818449795593605,12.638208516270327,0.0,2.180241279323278,0
order_00510,42.51134955936172,2.643714411306399,0.9,13.244099620321157,6.674735853628474,0.0,6.569363766692683,0
order_00514,103.0319275223698,3.557720757493137,0.9,21.81140911289055,16.953430223732944,0.0,4.857978889157607,0
order_00516,30.677288326737933,6.611142580729067,0.9,16.855029909977766,12.704825782613362,0.0,4.150204127364404,0
order_00520,11.581914752214171,1.0071057078270669,0.9,7.970599669986777,6.784603997704572,0.0,1.1859956722822051,0
order_00534,82.33611533029591,3.3370012806661284,0.9,19.594733580256936,14.494459552635103,0.0,5.100274027621833,0
order_00542,5.978391497516467,2.3891163315469397,0.9,8.451321582858153,3.3493331357294287,0.0,5.101988447128724,0
order_00544,17.066876498479044,2.61064113272111,0.9,10.089937247797838,8.703477418346896,0.0,1.386459829450942,0
order_00545,21.61372584007954,0.5109975400405093,0.9,8.636472421682027,0.9014084692538074,0.0,7.73506395242822,0
order_00547,41.293711802692854,0.467318633203993,0.9,10.916306446423226,8.873377838103975,0.0,2.042928608319251,0
order_00556,21.910345848993007,6.780687940648944,0.9,15.998948880039913,11.900613804605275,0.0,4.098335075434639,0
order_00559,58.60503062129784,1.6509939058997785,0.9,14.542708276879058,10.24778743326598,0.0,4.2949208436130775,0
order_00560,20.46946182351348,0.8684750480247938,0.9,8.880846193855241,8.196283669331262,0.0,0.6845625245239795,0
order_00561,64.78348203641397,3.4748367111707297,0.9,18.291072645352727,15.894288079595722,0.0,2.396784565757006,0
order_00563,13.61518126773115,1.2238079586634407,0.9,7.899624093670908,4.185448545019178,0.0,3.7141755486517294,0
order_00565,41.962129401839206,1.2941959580276443,0.9,12.71967627725732,9.88436449409398,0.0,2.835311783163341,0
order_00571,47.31544218978926,0.4305803321901963,0.9,12.2733425279374,11.545159691946381,0.0,0.728182835991019,0
order_00572,48.60443392908248,4.603989528787139,0.9,17.751909405641975,15.618547732601687,0.0,2.1333616730402873,0
order_00573,41.729133061148325,2.423679399274556,0.9,12.867895225110338,10.971033597077083,0.0,1.896861628033255,0
order_00575,14.530084076856992,3.8939501088811634,0.9,12.083223342382102,11.124222222624162,0.0,0.9590011197579393,0
order_00581,14.68113310629777,0.0997478997764927,0.9,6.596867739562326,2.0568085383452828,0.0,4.540059201217042,0
order_00587,26.691973589861135,1.6981317091459691,0.9,11.367055030612654,9.837401545425484,0.0,1.5296534851871701,0
order_00596,17.37162460877929,3.1636058151369406,0.9,10.832215636210094,9.9717397974236,0.0,0.8604758387864937,0
order_00599,19.04567168577096,0.7047074389050006,0.9,8.497912411255648,8.598570106313968,0.10065769505832023,0.0,1
order_00600,38.886795605664595,1.9194978573020494,0.9,12.544838399223885,11.688075227418551,0.0,0.8567631718053335,0
order_00606,83.7181626195891,0.7020189227745454,0.9,16.404276788900475,15.131982835213883,0.0,1.2722939536865923,0
order_00607,16.479435393490373,1.411923806132751,0.9,9.753104194519377,6.892124930708787,0.0,2.8609792638105898,0
order_00611,78.75131204871508,0.5561026639344723,0.9,16.278153372952783,12.1816458664186,0.0,4.0965075065341825,0
order_00618,76.66795905294114,1.4507387468320454,0.9,15.900643560803324,12.355220708291098,0.0,3.5454228525122264,0
order_00620,54.118439897260124,1.041414415353157,0.9,13.216786700338751,9.163634471166114,0.0,4.053152229172637,0
order_00621,15.648694593890543,3.3012847157010867,0.9,10.797026710388232,11.152393296576294,0.3553665861880617,0.0,1
order_00631,19.91984633542774,1.7545451360409903,0.9,9.943326326841579,9.379929515292813,0.0,0.5633968115487651,0
order_00636,72.70124948738183,2.521130619868434,0.9,16.780197087759603,16.69124222762931,0.0,0.08895486013029341,0
order_00637,11.043316367414441,2.453048725245391,0.9,9.152300067177338,7.410873727844264,0.0,1.7414263393330742,0
order_00644,19.839680893255412,0.09237096386636681,0.9,8.481707400293308,4.60201930017165,0.0,3.8796881001216583,0
order_00645,28.090652399800046,1.133200740067717,0.9,10.15047244287912,6.742420569330232,0.0,3.4080518735488887,0
order_00647,39.72824661349074,0.06821936539530433,0.9,10.21600735609077,8.972956666106313,0.0,1.2430506899844573,0
order_00654,42.22458482144013,1.3964016017246392,0.9,12.214697818326332,9.940921324901286,0.0,2.2737764934250464,0
order_00655,23.193437170475264,0.9318700151643565,0.9,9.962214753962792,8.444442244473354,0.0,1.517772509489438,0
order_00660,81.00299071080583,2.202437296413847,0.9,17.985165271758323,14.887991861252361,0.0,3.0971734105059614,0
order_00661,21.18636267280042,3.060787205155046,0.9,11.835075195950948,8.77189777861455,0.0,3.063177417336398,0
order_00662,64.75198026426959,0.20511504671970832,0.9,12.855139154631553,9.635550980513072,0.0,3.2195881741184813,0
order_00664,32.983332370064566,3.6715222471775664,0.9,13.985123589008113,15.040190730678265,1.0550671416701523,0.0,1
order_00665,48.32485356337556,0.2203506155621384,0.9,10.865438243493426,6.337198165541152,0.0,4.528240077952273,0
order_00667,36.69779640280637,1.4385530870765346,0.9,10.996542342068917,10.604851775859427,0.0,0.3916905662094905,0
order_00670,38.68560280785466,1.1728893236126712,0.9,11.496892867503078,6.475165076096749,0.0,5.021727791406329,0
order_00671,4.126349900880733,2.6072749853339614,0.9,9.766276728750453,8.493391210728467,0.0,1.2728855180219867,0
order_00674,23.472456514823556,2.152883917862882,0.9,10.289753344083225,6.682024853156068,0.0,3.6077284909271574,0
order_00678,117.69492782874174,1.5362751195254847,0.9,21.623457782669185,16.493023118336996,0.0,5.1304346643321885,0
order_00680,21.024654014127396,1.2566938893314994,0.9,8.847770446008834,8.64934072029329,0.0,0.19842972571554363,0
order_00681,35.89795563433038,2.6687333787962815,0.9,12.467144214321497,10.03700952149137,0.0,2.4301346928301264,0
order_00682,39.511583427805036,2.58395459469416,0.9,13.396961933646262,12.545838016977736,0.0,0.8511239166685254,0
order_00688,18.47270475170672,0.6174670775033765,0.9,8.316607796765577,3.073173418234801,0.0,5.243434378530776,0
order_00689,17.35138505242064,0.36207950621214136,0.9,7.25791531417861,3.2007505958451032,0.0,4.057164718333507,0
order_00693,32.48272926241319,1.7561940118825308,0.9,12.149322398508676,12.06086412015421,0.0,0.08845827835446585,0
order_00695,18.258210945203658,1.7625609290685904,0.9,9.750319206059775,7.336758386937591,0.0,2.413560819122184,0
order_00697,40.06065138428254,0.20686456819681842,0.9,9.837487914813746,8.425022372895015,0.0,1.4124655419187313,0
order_00699,68.9820272958204,1.1978435470763902,0.9,14.638182484675065,14.861534188604479,0.2233517039294135,0.0,1
order_00703,117.6809238707333,7.317446756515626,0.9,28.396547938838474,27.46418399492572,0.0,0.9323639439127547,0
order_00714,56.64620096896516,5.3416910389961805,0.9,18.412671223576915,15.198569998365452,0.0,3.214101225211463,0
order_00717,34.792568480047876,3.67634875042811,0.9,14.28400141598946,12.731469004712581,0.0,1.5525324112768786,0
order_00724,7.442622215415736,1.7084012543550458,0.9,9.025849456612196,6.382985021057415,0.0,2.642864435554781,0
order_00725,26.639173379294682,1.3076580151962678,0.9,9.599433300726595,5.750121022634242,0.0,3.849312278092353,0
order_00727,30.056779379850337,0.9497225711202375,0.9,9.561072608832422,4.070122129468986,0.0,5.490950479363436,0
order_00731,80.17558562142452,2.6063720082991155,0.9,18.398968489518218,18.379765461461268,0.0,0.019203028056949734,0
order_00737,48.87309193982384,1.7546904473893652,0.9,12.888707680269766,10.522170099523821,0.0,2.366537580745945,0
order_00740,64.98776924011489,5.914702336333562,0.9,20.759395306260082,17.166892489487367,0.0,3.592502816772715,0
order_00741,7.1518270405145,0.9192887299109846,0.9,7.388258333930173,3.4821730547765517,0.0,3.906085279153621,0
order_00742,47.41935352264239,3.6750143465781377,0.9,16.422564531213112,12.880931671598972,0.0,3.5416328596141398,0
order_00743,31.876549687086598,3.30706478992966,0.9,13.456535612135358,9.115436279395585,0.0,4.341099332739773,0
order_00744,17.339265500941593,3.446275823321588,0.9,11.188649982750697,10.000739520183803,0.0,1.1879104625668937,0
order_00745,23.038926680115527,2.0563563147371764,0.9,10.70960276684458,9.875785468335462,0.0,0.8338172985091177,0
order_00749,32.53436746482059,0.2559513230649665,0.9,9.575507524680738,7.571502122163287,0.0,2.0040054025174507,0
order_00750,41.25017682596101,5.4483018288879155,0.9,17.332965074965834,16.328442563886348,0.0,1.004522511079486,0
order_00752,14.287271059803604,1.8717912830507366,0.9,9.475360937556617,8.361129362619389,0.0,1.1142315749372287,0
order_00754,32.25320260213917,2.3945420666828245,0.9,11.671789324091142,10.51878275841978,0.0,1.1530065656713617,0
order_00757,42.06769808069524,2.635259376412522,0.9,13.846444803264914,14.907390364427858,1.060945561162944,0.0,1
order_00758,22.113932108930765,2.159064785489349,0.9,10.727419834656615,3.5729891348860265,0.0,7.154430699770589,0
order_00760,75.93498733236073,2.414055007459186,0.9,17.635124739093882,15.183887509168759,0.0,2.4512372299251233,0
order_00762,76.00053013554535,6.725265092164591,0.9,23.80713337123035,24.754852607401244,0.9477192361708937,0.0,1
order_00765,4.275322999566107,3.5440316130411005,0.9,10.311435195597994,8.85293510707766,0.0,1.458500088520335,0
order_00769,12.99685708752145,1.7456142080992336,0.9,8.489280140789903,5.737791533548482,0.0,2.751488607241421,0
order_00776,116.7054136924234,0.9966183497909048,0.9,20.814395853971543,18.333437205200358,0.0,2.4809586487711854,0
order_00781,25.288936445163603,7.791455648927247,0.9,17.70085373656817,19.65150642307065,1.9506526865024796,0.0,1
order_00785,45.6442301755964,6.784763734871294,0.9,18.90692654718881,19.742680462771855,0.8357539155830445,0.0,1
order_00788,57.32364466122725,4.1128221487584335,0.9,17.52471247798575,18.828144650994037,1.3034321730082858,0.0,1
order_00792,158.9817999426112,2.875454986370139,0.9,27.784518897902863,27.80539097377303,0.02087207587016593,0.0,1
order_00793,45.90882477734198,0.44872294505446997,0.9,11.528495764895705,8.18633623307017,0.0,3.3421595318255353,0
order_00796,8.085782094489957,1.3424082744441113,0.9,7.374559226186315,5.072519232467731,0.0,2.3020399937185836,0
order_00803,50.16582695615164,2.7907161716737665,0.9,14.963645067528436,13.81701655234226,0.0,1.1466285151861761,0
order_00805,24.725799415113876,1.6783407971405389,0.9,10.433962898744673,6.208339032122636,0.0,4.225623866622037,0
